股票代码,pid
002267,29532
002268,29300
002269,23962
002270,23839
002271,22196
002272,9780
002273,22228
002274,40323
002275,1567
002276,9498
002277,42970
002278,2979
002279,49818
002280,40497
002281,8183
002282,6751
002283,27876
002284,48822
002286,22588
002287,28940
002288,37200
002289,7648
002290,39683
002291,7962
002292,49961
002293,53480
002294,10449
002295,17063
002296,29510
002297,22167
002298,38585
002299,46049
002300,15839
002301,32432
002302,18864
002303,13141
002304,23270
002305,46309
002306,43337
002307,48833
002308,30991
002309,857
002310,22139
002311,39649
002312,32231
002313,9124
002314,17878
002315,44649
002316,45401
002317,2463
002318,2187
002319,2057
002320,16643
002321,21204
002322,38714
002324,47970
002325,37655
002326,44962
002327,7526
002328,8376
002329,47928
002330,48951
002331,44910
002332,6655
002333,31833
002334,28618
002335,43685
002336,11020
002337,45395
002338,2537
002339,22775
002340,3317
002341,11834
002342,34639
002343,29386
002344,33111
002345,6273
002346,24665
002347,52375
002348,15573
002349,20154
002350,20131
002351,1865
002352,31978
002353,2206
002354,28867
002355,53785
002356,23805
002357,9298
002358,40999
002359,41193
002360,12643
002361,38860
002362,4147
002363,16513
002364,11208
002365,35203
002366,11638
002367,8583
002368,28500
002369,49832
002370,38601
002371,41493
002372,27826
002373,45364
002374,27488
002375,768
002376,9614
002377,53556
002378,37274
002379,49519
002380,3658
002381,11273
002382,29143
002383,41286
002384,16790
002385,25594
002386,47643
002387,53437
002388,23570
002389,54082
002390,11720
002391,19526
002392,35132
002393,35711
002394,38498
002395,16199
002396,49837
002397,45708
002398,18466
002399,48325
002400,40686
002401,53498
002402,21427
002403,11967
002404,48912
002405,12011
002406,46858
002407,22840
002408,48736
002409,12111
002410,23621
002411,33696
002412,41772
002413,43970
002414,24891
002415,27410
002416,21501
002417,33028
002418,8659
002419,52210
002420,19122
002421,24039
002422,18300
002423,43593
002424,22716
002425,34714
002426,12800
002427,45948
002428,29167
002429,26870
002430,15212
002431,35607
002432,1951
002433,47827
002434,23464
002435,48919
002436,35626
002437,48344
002438,27014
002439,5150
002440,18019
002441,25403
002442,6576
002443,17959
002444,31412
002445,25845
002446,17021
002447,4869
002448,37880
002449,9830
002451,12747
002452,13289
002453,35343
002454,22556
002455,42380
002456,9977
002457,17112
002458,42282
002459,53277
002460,6564
002461,10202
002462,45605
002463,22487
002464,25148
002465,31639
002466,26100
002467,31137
002468,178
002469,44660
002470,18339
002471,40426
002472,54149
002473,28234
002474,38264
002475,15280
002476,32750
002478,12811
002479,38360
002480,42699
002481,12881
002482,50951
002483,53744
002484,48319
002486,7388
002487,5232
002488,7018
002489,7282
002490,10056
002491,34053
002492,19094
002493,22580
002494,11443
002495,50999
002496,43829
002497,18761
002498,24829
002499,30836
002500,6948
002501,22002
002502,27421
002503,49532
002504,38265
002505,36406
002506,21560
002507,29376
002508,25616
002509,52063
002510,41496
002511,24494
002512,53699
002513,12024
002514,46817
002515,25609
002516,31067
002517,26283
002518,20527
002519,3129
002520,18902
002521,23265
002522,35075
002523,31794
002524,17909
002526,40637
002527,34994
002528,27728
002529,18719
002530,31394
002531,4315
002532,21574
002533,19769
002534,17507
002535,32857
002536,45825
002537,30712
002538,51382
002539,281
002540,42240
002541,38321
002542,38432
002543,30063
002544,22657
002545,47271
002546,47038
002547,39989
002548,52120
002549,46254
002550,49270
002551,13168
002552,14467
002553,26387
002554,28161
002555,30331
002556,7411
002557,4371
002558,43218
002559,53299
002560,17416
002561,9079
002562,7
002563,48119
002564,30364
002565,20524
002566,4197
002567,34133
002568,10398
002569,53757
002570,29610
002571,37442
002572,1236
002573,51550
002574,9292
002575,36168
002576,9395
002577,50628
002578,8952
002579,3238
002580,26214
002581,31889
002582,2116
002583,25151
002584,41778
002585,40571
002586,17738
002587,37852
002588,34475
002589,41873
002590,28278
002591,2921
002592,40409
002593,22963
002594,51861
002595,7343
002596,42792
002597,12321
002598,53211
002599,21535
002600,43864
002601,19295
002602,51285
002603,39642
002605,26856
002606,18379
002607,13503
002608,38856
002609,24295
002611,41574
002612,33223
