股票代码,pid
600239,29234
600241,32884
600242,2813
600243,42115
600246,2228
600247,1858
600248,51553
600249,5518
600250,53638
600251,39678
600252,6962
600255,53499
600256,4368
600257,51174
600258,10736
600259,53254
600260,42588
600261,13860
600262,23112
600265,25367
600266,44203
600267,23122
600268,10901
600271,6385
600272,14037
600273,7588
600275,11199
600276,18273
600277,22637
600278,4037
600279,32178
600280,21269
600281,38327
600282,20580
600283,46400
600284,53232
600285,47867
600287,5446
600288,13386
600289,31703
600290,53705
600291,37538
600292,39510
600293,32835
600295,438
600297,683
600298,15356
600299,1866
600300,38821
600302,27546
600303,7762
600305,15258
600306,17357
600307,45062
600308,40946
600309,44844
600310,14389
600311,13211
600312,47222
600313,34457
600315,48311
600316,25592
600317,34750
600318,27257
600319,46500
600320,52081
600321,5453
600322,16666
600323,6538
600325,17203
600326,27534
600327,15081
600328,49330
600329,33817
600330,42139
600331,26620
600332,40712
600333,40359
600335,19254
600336,1271
600337,20324
600338,14770
600339,1240
600340,50003
600343,23928
600345,29711
600346,33247
600348,541
600350,10915
600351,20362
600352,14444
600353,9736
600355,52855
600356,7113
600358,12981
600359,15979
600360,45199
600361,26273
600362,18274
600363,19355
600365,50246
600366,51485
600367,8809
600368,34240
600369,19101
600370,16549
600371,33425
600372,22875
600373,36181
600375,53005
600376,50145
600377,2855
600378,20883
600379,49551
600380,45712
600381,26339
600382,357
600383,53948
600385,39099
600386,5627
600387,15190
600388,34598
600389,36405
600390,199
600391,39017
600392,36312
600393,14657
600395,7142
600396,29212
600397,10105
600398,14991
600399,38817
600400,2971
600403,4969
600405,51895
600406,35118
600408,11166
600409,21534
600410,3806
600415,29816
600416,46595
600418,4630
600419,28259
600420,19903
600421,40937
600422,2814
600423,54150
600426,13859
600428,37346
600429,17942
600433,43252
600435,19033
600436,21376
600438,46088
600439,7831
600444,15024
600446,42035
600448,26652
600449,16555
600452,9723
600456,20425
600458,7236
600459,20990
600460,52049
600461,51507
600462,30829
600463,13684
600466,10812
600467,11910
600468,39935
600469,10482
600470,7554
600475,53963
600476,13717
600477,531
600478,241
600479,761
600480,45238
600481,20833
600483,19854
600485,35740
600486,28513
600487,3151
600488,23648
600489,15114
600490,3917
600491,36066
600493,27103
600495,14490
600496,19705
600497,6570
600498,11626
600499,25155
600500,13000
600501,4465
600502,2907
600503,14612
600505,42307
600506,18529
600507,7472
600508,24156
600509,41654
600510,13233
600511,11412
600512,11264
600513,26357
600515,24845
600516,2114
600517,19659
600518,22275
600519,3009
600520,24389
600521,50551
600522,11729
600523,7430
600525,41760
600526,26789
600527,31785
600528,43353
600529,6396
600530,32649
600531,21298
600532,43369
600533,8401
600535,40043
600536,13115
600537,43563
600538,17669
600539,12437
600540,17038
600543,35319
600545,39375
600546,15634
600547,1581
600548,28760
600549,43209
600550,14413
600551,47286
600552,43513
600555,29311
600556,49092
600557,1420
600558,31815
600559,6260
600560,15956
600561,49232
600562,25493
600563,27303
600565,22294
600566,15207
600567,8869
600568,2123
600569,52167
600570,29319
600571,37835
600572,18578
600573,48903
600575,35068
600576,49455
600577,44403
600578,46984
600579,44657
600580,19538
600581,6284
600582,46800
600585,15820
600586,21492
600587,53237
600588,42820
600589,16611
600590,4244
600592,7552
600593,45346
600594,9199
600595,46237
600596,2541
600598,33366
600599,51989
600600,38720
600601,11523
600602,6647
600603,47543
600604,53860
600605,45801
600606,48623
600608,19782
600609,41848
600611,45738
600612,35164
600614,32208
600615,10239
600616,10942
600617,45911
600618,387
600619,31943
600620,36422
600621,48628
600622,18062
600623,8127
600624,18675
600626,48340
600628,43834
600629,46868
600630,302
600633,52663
600634,45959
600635,21691
600636,9653
600637,29019
600638,34164
600639,7338
600640,2385
600641,17886
600642,53129
600643,42823
600644,48867
600645,19977
600647,6467
600648,2039
600649,14479
600650,28817
600652,32359
600653,37659
600654,23727
600655,6286
600657,53741
600658,35233
600660,37403
600661,10958
600662,47135
600663,51981
600664,4753
600665,25144
600666,46207
600667,49615
600668,33018
600671,30566
600673,46463
600674,37723
600675,50762
600676,35611
600677,30825
600678,15220
600679,37025
600681,31548
600682,16205
600683,24125
600684,46908
600685,22648
600686,17052
600687,12607
600688,18806
600689,1256
600690,12849
600691,23531
600692,15562
600693,12622
600694,51708
600695,43518
600696,6801
600697,36225
600698,26087
600699,7765
600701,1670
600702,12642
600703,25337
600704,7652
600705,54192
600707,42507
600708,2943
600710,38427
600711,11974
600712,37361
600713,29700
600714,33115
600715,36191
600716,40703
600717,19181
600718,39916
600719,33689
600720,19887
600721,34716
600722,33480
600723,24532
600724,1503
600725,51931
600726,32345
600727,20914
600728,45063
600729,12667
600730,53283
600731,37243
600732,9084
600733,6769
600734,17379
600735,37971
600736,54385
600738,9524
600739,625
600740,677
600741,41561
600742,50446
600743,42204
600744,6158
600745,12583
600746,7300
600748,23738
600749,47083
600750,46597
600751,31565
600753,10852
600754,1748
600755,37539
600756,12628
600757,44961
600758,44437
600759,18134
600760,4560
600761,8867
600763,32638
600764,35886
600765,30862
600766,43290
600767,10772
600768,7288
600769,6894
600770,18476
600771,36692
600773,31868
600774,37982
600775,54202
600776,31293
600777,39437
600778,10660
600779,35009
600780,24871
600781,43271
600782,11656
600783,36205
600784,50474
600785,29101
600787,50777
600789,33486
600790,9818
600791,11912
600792,22123
600793,20593
600794,41519
600795,42338
600796,16851
600797,31427
600798,49139
600800,18518
600801,39277
600802,20400
600803,16184
600804,29264
600805,8804
600807,37502
600808,13758
600809,51049
600810,19165
600811,46575
600812,38979
600814,8783
600815,14127
600816,16561
600817,3529
600818,36589
600819,22789
600820,36689
600821,5193
600822,34483
600823,26750
600825,36195
600826,9877
600827,18413
600828,47873
600829,47390
600830,4844
600831,13226
600833,12631
600834,15408
600835,52728
600836,22796
600837,34874
600838,43020
600839,52068
600841,19201
600843,187
600844,5205
600845,23193
600846,22355
600847,25132
600848,43990
600850,33731
600851,9258
600853,47797
600854,4165
600856,19660
600857,27139
600858,9932
600859,12748
600860,40431
600861,4726
600862,10573
600863,24982
600864,18596
600866,12124
600867,11002
600868,6512
600869,12697
600870,46859
600871,29818
600872,44178
600873,29685
600874,34392
600875,54009
600876,3941
600877,37396
600879,30979
600880,10572
600881,19770
600882,51971
600883,635
600884,38035
600885,23951
600886,37273
600887,2696
600888,37580
600889,46633
600890,10001
600891,14329
600892,27706
600893,37882
600894,4225
600895,11897
600897,27816
600898,23437
600900,36315
600901,24739
600903,19039
600908,15357
600909,14035
600917,41206
600919,40590
600926,34890
600929,48415
600933,50188
600936,43448
600939,33424
600958,51757
600959,53581
600960,198
600961,53151
600962,31095
600963,22278
600965,32710
600966,33543
600967,12657
600968,20893
600969,30441
600970,2009
600971,38873
600973,15644
600975,12802
600976,9544
600977,49742
600978,16032
600979,18878
600980,5312
600981,546
600982,26876
600983,13489
600984,36419
600985,34414
600986,37106
600987,16154
600988,46849
600989,31150
600990,11999
600992,23880
600993,25833
600995,3437
600996,24188
600997,33040
600998,38099
600999,3514
601000,16591
601001,43398
601002,17363
601003,36652
601005,53924
601006,28861
601007,29398
601008,35905
601009,54092
601010,33588
601011,35926
601012,28601
601015,53970
601016,31657
601018,31454
601019,28820
601020,4594
601021,32832
601028,51068
601038,35264
601058,3527
601066,49280
601068,12353
601069,2760
601077,43737
601086,35603
601088,23845
601098,23521
601099,4385
601100,20256
601101,27962
601106,29714
601107,30175
601108,42687
601111,50632
601113,774
601116,44559
601117,41066
601118,44754
601126,33337
601127,28504
601128,52679
601137,49067
601138,49764
601139,6459
601155,31097
601158,25107
601162,38221
601163,39218
601166,850
601168,8435
601169,11436
601177,10833
601179,1984
601186,34476
601188,54279
601198,44317
601199,52499
601200,19814
601208,18178
601211,38887
601212,50366
601216,26641
601218,52150
601222,31083
601225,35837
601228,46164
601229,11674
601231,37640
601233,22955
601236,21663
601238,829
601258,13190
601288,51146
601298,4904
601311,10291
601318,38004
601326,51788
601328,51628
601330,15091
601333,42071
601336,6910
601339,12887
601360,3473
601366,8406
601368,31813
601369,33933
601375,26338
601377,54294
601388,30197
601390,17331
601398,2480
601500,38806
601515,15302
601518,52667
601519,15225
601555,23384
601558,52180
601566,47419
601567,37510
601577,27171
601579,15191
601588,39302
601595,41118
601598,44290
601599,45967
601600,25281
601601,54386
601606,31572
601607,24212
601608,53636
601611,10707
601615,16349
601616,3697
601618,1651
601619,38078
601628,28659
601633,42625
601636,50929
601666,855
601669,50930
601677,13967
601678,4231
601688,5177
601698,39919
601699,38446
601717,33351
601718,24648
601727,34974
601766,35278
601777,21449
601788,54052
601789,14624
601798,44123
601799,35780
601800,9399
601801,26816
601808,1656
601811,8507
601828,32543
601838,29990
601858,15288
601860,7798
601865,20509
601866,27686
601869,20924
601872,19745
601877,43976
601878,49572
601880,33907
601881,11139
601882,39766
601886,40575
601888,26030
601890,18028
601898,49444
601899,36481
601900,8679
601901,44406
601908,50159
601916,48002
601918,27756
601919,42668
601928,44175
601929,1179
601933,10164
601939,30977
601952,12722
601958,16916
601965,49200
601966,38571
601968,12382
601969,5963
601975,3426
601985,11997
601988,54387
601989,46449
601990,1380
601991,29756
601996,43442
601997,29409
601998,45918
601999,51140
603000,7289
603001,2390
603002,36099
603003,3340
603005,21680
603006,9413
603007,44177
603008,29364
603009,34827
603010,14194
603011,17680
603012,10066
603013,14931
603015,12322
603016,42246
603017,39874
603018,14596
603019,2418
603020,26975
603021,13836
603022,3947
603023,39715
603025,24308
603026,37900
603027,32469
603028,19384
603029,52200
603030,29535
603031,39079
603032,45445
603033,54124
603035,20777
603036,16068
603037,48821
603038,51712
603039,45881
603040,53392
603041,38330
603042,20455
603043,31994
603045,20560
603050,41920
603055,8345
603056,34589
603058,50981
603059,54281
603060,25919
603063,3754
603066,48314
603067,2523
603068,36385
603069,50800
603076,19784
603077,14272
603078,34233
603079,35644
603080,1137
603081,36515
603083,43875
603085,11640
603086,45874
603088,37246
603089,51411
603090,31125
603093,53324
603096,16429
603098,4382
603099,50506
603100,13313
603101,33117
603103,896
603105,8700
603106,28470
603108,28805
603110,20060
603111,29377
603113,30586
603115,51740
603116,35292
603117,39733
603118,50245
603121,24828
603123,432
603126,4470
603127,10766
603128,41935
603129,3431
603131,16350
603133,5766
603136,2658
603138,12863
603139,316
603156,34332
603157,34586
603158,33311
603159,20653
603160,2213
603161,39442
603165,5245
603166,44712
603167,42897
603168,51020
603169,24329
603177,24250
603178,33609
603179,12551
603180,8501
603181,12843
603183,36766
603185,15071
603186,18547
603187,2527
603188,48326
603189,28864
603192,37356
603196,7161
603197,36596
603198,7306
603199,20055
603200,16337
603203,35113
603208,46448
603214,11253
603217,26239
603218,17380
603220,40654
603222,35621
603223,27261
603225,23883
603226,30669
603227,45171
603228,48
603229,21270
603232,8131
603233,52621
603236,35956
603238,13112
603239,24131
603256,19475
603258,24853
603260,17836
603266,5643
603267,19071
603268,19191
603269,4991
603277,32010
603278,43429
603279,49905
603283,22458
603286,53677
603288,25135
603289,42317
603297,51118
603298,26855
603299,12067
603300,40978
603301,45377
603303,26178
603305,20417
603306,48004
603308,24927
603309,13784
603311,8546
603313,10657
603315,30309
603316,13082
603317,6276
603318,35683
603319,27027
603320,39124
603321,26995
603322,14283
603323,8321
603326,45147
603327,27506
603328,20257
603329,52555
603330,6933
603331,37186
603332,39823
603333,8100
603335,47726
603336,5679
603337,27087
603338,47453
603339,34439
603345,909
603348,17526
603351,26362
603355,46112
603356,44001
603357,40641
603358,1199
603359,17905
603360,4432
603363,6319
603365,34999
603366,17051
603367,26771
603368,45975
603369,15819
603377,35949
603378,41099
603379,14434
603380,18402
603383,15224
603385,48518
603386,23590
603387,24163
603388,5787
603389,15391
603390,25639
603393,30155
603396,36763
603398,46822
603399,1143
603416,52365
603421,34016
603429,39622
603444,40161
603456,12812
603458,30368
603466,31993
603477,43
603486,46054
603488,12272
603489,22142
603496,18211
603499,8820
603500,26105
603501,17015
603505,50402
603506,7129
603507,18038
603508,50665
603515,8739
603516,24660
603517,35744
603518,22943
603519,1480
603520,21104
603527,19537
603528,882
603530,20612
603533,37957
603535,12465
603536,36224
603538,15199
603555,17932
603556,38293
603557,52637
603558,47214
603559,41664
603566,19335
603567,18151
603568,53649
603569,43858
603577,35495
603578,13212
603579,11578
603580,27265
603583,26330
603585,42118
603586,10521
603587,21979
603588,18927
603589,31885
603590,3356
603595,29692
603596,28869
603598,37146
603599,30547
603600,6977
603602,8929
603605,16313
603606,38649
603607,5284
603608,5347
603609,34513
603610,17307
603611,38075
603612,41733
603613,13098
603615,35880
603616,8864
603617,51034
603618,6981
603619,45113
603626,51328
603628,1410
603629,14899
603630,26065
603633,11949
603636,1517
603637,6811
603638,43363
603639,32250
603648,33379
603650,23156
603655,15028
603656,43691
603657,35833
603658,54020
603659,10118
603660,14244
603661,31214
603662,46239
603663,10996
603665,2681
603666,41541
603667,18446
603668,9867
603669,30181
603676,41407
603677,12788
603678,15626
603679,52109
603680,1690
603681,49172
603683,5035
603685,39289
603686,44302
603687,33882
603688,7825
603689,38785
603690,40100
603693,1232
603696,50034
603697,41125
603698,31133
603699,29777
603700,6838
603701,36399
603703,12412
603706,40541
603707,15155
603708,31256
603709,2703
603711,15675
603712,20228
603713,49957
603716,9872
603717,45689
603718,37303
603721,40587
603722,35688
603725,46946
603726,3913
603727,17693
603728,23306
603729,15038
603730,11221
603733,26097
603737,31380
603738,20361
603739,7426
603755,29896
603757,46482
603766,18411
603767,9309
603768,15419
603773,13695
603776,33405
603777,16804
603778,30380
603779,7815
603786,5455
603787,28549
603788,52683
603789,5216
603790,11914
603797,32337
603798,26031
603799,3282
603800,17145
603801,7298
603803,16538
603806,13782
603808,5926
603809,38431
603810,44574
603811,30721
603813,17854
603815,13358
603816,25841
603817,53066
603818,34157
603819,36530
603822,27007
603823,17469
603825,41151
603826,51503
603828,7090
603829,26320
603833,12540
603838,21482
603839,37343
603843,12432
603848,36289
603855,53621
603856,29383
603858,16414
603859,23002
603860,36169
603861,24397
603863,13035
603866,47770
603867,261
603868,17916
603869,1436
603871,17817
603876,42573
603877,3207
603878,43142
603879,16051
603880,29375
603881,3328
603882,877
603885,35717
603886,24187
603887,34861
603888,32506
603889,41366
603890,37294
603895,31080
603896,31853
603897,41799
603898,30213
603899,35188
603900,23548
603901,10539
603903,28074
603906,49944
603908,39317
603909,5534
603912,32026
603915,50663
603916,16745
603917,47887
603918,34898
603919,4755
603920,14569
603922,17122
603926,50199
603927,36615
603928,7896
603929,17543
603933,53397
603936,5182
603937,26621
603938,41529
603939,44905
603955,46586
603956,51217
603958,37293
603959,40616
603960,18998
603963,40566
603966,41770
603967,30287
603968,43598
603969,33199
603970,21866
603976,20502
603977,10838
603978,14821
603979,5777
603980,53668
603982,28912
603983,14966
603985,53017
603986,54382
603987,37204
603988,15006
603989,25505
603990,20720
603991,8885
603992,1987
603993,890
603996,28215
603997,41956
603998,49313
688001,24196
688002,51564
688003,40639
688005,7612
688006,30103
688007,42869
688008,21174
688009,19676
688010,6766
688011,30194
688012,34631
688015,30598
688016,50130
688018,50769
688020,5224
688021,33368
688022,4304
688025,14147
688028,36635
688029,50678
688030,38283
688033,6626
688036,30725
688058,28160
688066,6547
688068,48523
688098,7598
688099,25900
688101,20901
688108,1286
688111,41422
688116,51467
688122,48087
688128,45571
688138,7525
688139,44339
688166,22683
688168,49562
688188,40618
688196,40555
688199,45342
688202,37950
688288,11317
688299,5223
688300,17908
688310,13699
688321,28498
688358,39838
688363,13711
688366,38981
688368,33834
688369,12569
688388,35391
688389,26008
830799,29003
830809,47526
831063,42774
831102,37084
831173,43536
831213,34213
831274,36536
831406,51397
831475,41656
831856,18667
831895,27211
831971,49370
832003,50690
832238,19011
832255,17302
832283,51108
832388,45182
832491,16444
832709,51454
832861,37828
833047,25082
833137,22102
833629,37904
833645,31245
833831,6278
834021,10861
834195,52563
834316,41165
834765,19716
834779,37686
835147,41773
836019,46510
836099,34131
837069,30882
838966,39151
838982,32300
872521,28060
